Product_name,Product_Brand,Product_Image,Product_Price,Product_Reviews,Product_Rating,output
Men's Regular Fit Casual Shirt,Amazon Brand - House & Shields,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81vsoVTUg0L._AC_UL320_.jpg,559,1307,3.9,shirt
Men's Solid Slim Shirt (JELPPL_Black XL),JEFF ERIC,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71-+umBrneL._AC_UL320_.jpg,399,1,1.0,shirt
Men's Poly Cotton Casual Shirt for Men Half Sleeves,IndoPrimo,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/A1Mz1pKqzzL._AC_UL320_.jpg,399,297,3.7,shirt
Casual Shirt for Men| Mens Shirt| Printed Shirts for Men| Casual Shirts for Men| Floral Shirts for Men| Beach Wear Men| Printed Stitched Half Sleeve Shirt,GRECIILOOKS,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51ZjdsViN8L._AC_UL320_.jpg,379,1,5.0,shirt
Men's Solid Regular Fit Cotton Casual Shirt with Spread Collar & Full Sleeves,HARPITA,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51HOaZmSgfL._AC_UL320_.jpg,499,6,5.0,shirt
Men's Slim Shirt,Amazon Brand - Inkast Denim Co.,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81JQwV8xIhL._AC_UL320_.jpg,389,63,4.0,shirt
Men's Slim Fit Shirt,Levi's,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81EcYIVutfL._AC_UL320_.jpg,1000,5,4.6,shirt
Men's Cotton Solid Formal/Semi Formal Shirt,U-TURN,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/417CxoaVUTL._AC_UL320_.jpg,378,268,3.4,shirt
Men's Slim Fit Casual Shirt,FIFTH ANFOLD,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/817btHL8obL._AC_UL320_.jpg,449,1297,3.9,shirt
Casual Shirt for Men| Shirts for Men| Mens Shirt| Printed Shirts for Men| Casual Shirts for Men| Floral Shirts for Men| Printed Beach Wear Men,GRECIILOOKS,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81gbsagDx8L._AC_UL320_.jpg,379,63,4.6,shirt
Men's Regular Casual Shirt,Amazon Brand - Symbol,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/815QfcYvRlL._AC_UL320_.jpg,659,464,3.9,shirt
Men's Slim Fit Shirt,Levi's,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/91an0Wl75sL._AC_UL320_.jpg,1959,30,4.0,shirt
Men Shirt,Peter England,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61vgs7q3lQL._AC_UL320_.jpg,839,4,4.7,shirt
Men's Regular Formal Shirt,Diverse,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/91xIDa9GDWL._AC_UL320_.jpg,799,2425,3.8,shirt
Men Shirt,Lee,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81Fx0KEgXfL._AC_UL320_.jpg,1098,3,4.4,shirt
Men Shirt,Raymond,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81PF1+fT03L._AC_UL320_.jpg,999,4,5.0,shirt
Medium Petrol Shirt,Raymond,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61CGca-0YLL._AC_UL320_.jpg,859,1,5.0,shirt
Men Casual Shirt,Amazon Brand - Inkast Denim Co.,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81EEODa7uoL._AC_UL320_.jpg,358,149,3.8,shirt
Men Shirt,U.S. POLO ASSN.,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71jtFWp2KpL._AC_UL320_.jpg,1200,8,3.2,shirt
US Polo Association Men's Polo,U.S. POLO ASSN.,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/712g1NYNRvL._AC_UL320_.jpg,1334,157,3.9,shirt
Men's Slim fit Casual Shirt,Pepe Jeans,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/713+7ppXO0S._AC_UL320_.jpg,949,24,3.8,shirt
Men Shirt,KETCH,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/814XkCfQm0L._AC_UL320_.jpg,507,,,shirt
Men's Regular Fit Shirt,Arrow,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/814TpDZc5hL._AC_UL320_.jpg,1300,6,4.3,shirt
Men's Lining Casual Fit Half Sleeves Shirt,LIZAYRA,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/4108QWolFRL._AC_UL320_.jpg,,144,2.9,shirt
Men Teal Regular Fit Solid Cotton Casual Shirt,U.S. POLO ASSN.,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/711muq2HAsL._AC_UL320_.jpg,1269,3,3.0,shirt
Medium Blue Shirts,Parx,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71NG8btsEBL._AC_UL320_.jpg,1553,,,shirt
Men Men's Casual Shirts,U.S. POLO ASSN.,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71rM5334EWL._AC_UL320_.jpg,1219,12,3.7,shirt
Men's Slim Fit Shirt,United Colors of Benetton,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/91B6BvToERL._AC_UL320_.jpg,1999,158,3.9,shirt
Slim Shirt,United Colors of Benetton,https://m.media-amazon.com/images/I/91TSrMiDVRL._AC_UL400_.jpg,2999,133,3.8,shirt
Men's Poly Cotton Casual Shirt for Men Half Sleeves,IndoPrimo,https://m.media-amazon.com/images/I/A1Mz1pKqzzL._AC_UL400_.jpg,399,297,3.7,shirt
Casual Shirt for Men| Mens Shirt| Printed Shirts for Men| Casual Shirts for Men| Floral Shirts for Men| Beach Wear Men| Printed Stitched Half Sleeve Shirt,GRECIILOOKS,https://m.media-amazon.com/images/I/51ZjdsViN8L._AC_UL400_.jpg,379,1,5.0,shirt
Men's Solid Regular Fit Cotton Casual Shirt with Spread Collar & Full Sleeves,HARPITA,https://m.media-amazon.com/images/I/51HOaZmSgfL._AC_UL400_.jpg,499,6,5.0,shirt
Slim Shirt,Amazon Brand - Inkast Denim Co.,https://m.media-amazon.com/images/I/81JQwV8xIhL._AC_UL400_.jpg,389,63,4.0,shirt
Slim Shirt,Levi's,https://m.media-amazon.com/images/I/81EcYIVutfL._AC_UL400_.jpg,1000,5,4.6,shirt
Cotton Solid Formal Shirt,U-TURN,https://m.media-amazon.com/images/I/417CxoaVUTL._AC_UL400_.jpg,378,268,3.4,shirt
Men Shirt,NEWPORT,https://m.media-amazon.com/images/I/71hL1yYza9L._AC_UL400_.jpg,509,52,3.8,shirt
Slim Fit Casual Shirt,FIFTH ANFOLD,https://m.media-amazon.com/images/I/817btHL8obL._AC_UL400_.jpg,449,1297,3.9,shirt
Casual Shirt for Men| Shirts for Men| Mens Shirt| Printed Shirts for Men| Casual Shirts for Men| Floral Shirts for Men| Printed Beach Wear Men,GRECIILOOKS,https://m.media-amazon.com/images/I/81gbsagDx8L._AC_UL400_.jpg,379,63,4.6,shirt
Light Violet Shirt,Raymond,https://m.media-amazon.com/images/I/61+zEvEUHLL._AC_UL400_.jpg,909,1,1.0,shirt
Men's Regular Casual Shirt,Amazon Brand - Symbol,https://m.media-amazon.com/images/I/815QfcYvRlL._AC_UL400_.jpg,659,464,3.9,shirt
Slim Shirt,Levi's,https://m.media-amazon.com/images/I/91an0Wl75sL._AC_UL400_.jpg,1959,30,4.0,shirt
Men Shirt,Peter England,https://m.media-amazon.com/images/I/61vgs7q3lQL._AC_UL400_.jpg,839,4,4.7,shirt
Regular Fit Formal Shirt,Diverse,https://m.media-amazon.com/images/I/91xIDa9GDWL._AC_UL400_.jpg,799,2425,3.8,shirt
Men Shirt,Lee,https://m.media-amazon.com/images/I/81Fx0KEgXfL._AC_UL400_.jpg,1098,3,4.4,shirt
Men Shirt,Raymond,https://m.media-amazon.com/images/I/81PF1+fT03L._AC_UL400_.jpg,999,4,5.0,shirt
Slim Shirt,United Colors of Benetton,https://m.media-amazon.com/images/I/81ba1laHISL._AC_UL400_.jpg,2149,85,3.7,shirt
Medium Petrol Shirt,Raymond,https://m.media-amazon.com/images/I/61CGca-0YLL._AC_UL400_.jpg,859,1,5.0,shirt
Regular Fit Shirt,Arrow,https://m.media-amazon.com/images/I/8145KJ6gQdL._AC_UL400_.jpg,1039,3,4.6,shirt
Men Casual Shirt,Amazon Brand - Inkast Denim Co.,https://m.media-amazon.com/images/I/81EEODa7uoL._AC_UL400_.jpg,358,149,3.8,shirt
Regular Shirt,U.S. POLO ASSN.,https://m.media-amazon.com/images/I/71jtFWp2KpL._AC_UL400_.jpg,1200,8,3.2,shirt
Men's Polo Shirt,U.S. POLO ASSN.,https://m.media-amazon.com/images/I/712g1NYNRvL._AC_UL400_.jpg,1334,157,3.9,shirt
Slim Fit Casual Shirt,Pepe Jeans,https://m.media-amazon.com/images/I/713+7ppXO0S._AC_UL400_.jpg,949,24,3.8,shirt
Men Shirt,KETCH,https://m.media-amazon.com/images/I/814XkCfQm0L._AC_UL400_.jpg,507,,,shirt
Men's Regular Shirt,Arrow,https://m.media-amazon.com/images/I/814TpDZc5hL._AC_UL400_.jpg,1300,6,4.3,shirt
Lining Casual Shirt,LIZAYRA,https://m.media-amazon.com/images/I/4108QWolFRL._AC_UL400_.jpg,,144,2.9,shirt
Twill Plaid Casual Shirt,U.S. POLO ASSN.,https://m.media-amazon.com/images/I/71s9+cSfAKL._AC_UL400_.jpg,,,,shirt
Cotton Checkered Lines Shirt,Campus Sutra,https://m.media-amazon.com/images/I/71FMnS28KlS._AC_UL400_.jpg,495,34,3.6,shirt
Men Button Down Shirt,U.S. POLO ASSN.,https://m.media-amazon.com/images/I/61AZ5Fsm6YL._AC_UL400_.jpg,2999,17,3.9,shirt
Men Shirt,Amazon Brand - Symbol,https://m.media-amazon.com/images/I/81RZokWywYL._AC_UL400_.jpg,599,308,3.7,shirt
Formal Shirt,Diverse,https://m.media-amazon.com/images/I/91EWDo4+-XL._AC_UL400_.jpg,609,4414,3.9,shirt
Denim Co. Men White Vertical Stripe Heathered Casual Shirt,U.S. POLO ASSN.,https://m.media-amazon.com/images/I/71kPeskn1WL._AC_UL400_.jpg,2699,,,shirt
Men Shirt,Wrangler,https://m.media-amazon.com/images/I/81oj32QNtnL._AC_UL400_.jpg,1098,3,3.9,shirt
Men Shirt,Allen Solly,https://m.media-amazon.com/images/I/51VYTHWJgYL._AC_UL400_.jpg,1049,3,2.9,shirt
Men's Regular Shirt,Red Tape,https://m.media-amazon.com/images/I/81fpvvvJedL._AC_UL400_.jpg,1019,22,3.9,shirt
Men Shirt,Anlon,https://m.media-amazon.com/images/I/51PKuV+aZtL._AC_UL400_.jpg,697,22,3.6,shirt
Men Shirt,Arrow,https://m.media-amazon.com/images/I/81yKulR2hCL._AC_UL400_.jpg,1309,,,shirt
Regular Button Down Shirt,U.S. POLO ASSN.,https://m.media-amazon.com/images/I/81gdhFRz-NL._AC_UL400_.jpg,946,1,5.0,shirt
Shirt for Men || Rayon Shirts for Men || Paisley Printed Shirts for Men || Spread Collar Shirt for Boys || Cuff Full Sleeve Casual Shirt for Men.,OM SAI LATEST CREATION,https://m.media-amazon.com/images/I/51Ty3Ccz49L._AC_UL400_.jpg,399,,,shirt
Men Printed Casual Shirt,Arrow,https://m.media-amazon.com/images/I/71NqXftl9UL._AC_UL400_.jpg,1079,5,3.8,shirt
Slim Shirt,Levi's,https://m.media-amazon.com/images/I/81Kp8ZFCAQL._AC_UL400_.jpg,1120,,,shirt
Formal Shirt,Amazon Brand - Symbol,https://m.media-amazon.com/images/I/91-VQP-6Y+L._AC_UL400_.jpg,399,1156,3.8,shirt
Men's Checkered Slim Shirt (JEPPCH_Blue 2XL),JEFF ERIC,https://m.media-amazon.com/images/I/81rqZsNhfGL._AC_UL400_.jpg,379,,,shirt
Men Shirt,Red Tape,https://m.media-amazon.com/images/I/61J-f3oGVcL._AC_UL400_.jpg,959,37,4.0,shirt
Slim Shirt,Levi's,https://m.media-amazon.com/images/I/917G7eWu1WL._AC_UL400_.jpg,1176,6,3.7,shirt
Men Teal Regular Fit Solid Cotton Casual Shirt,U.S. POLO ASSN.,https://m.media-amazon.com/images/I/711muq2HAsL._AC_UL400_.jpg,1319,3,3.0,shirt
Cotton Slim Fit Casual Shirt,Spykar,https://m.media-amazon.com/images/I/61UjI+RTgvL._AC_UL400_.jpg,646,4,3.3,shirt
Men Dress Shirt,blackberrys,https://m.media-amazon.com/images/I/71L0Oie9GVL._AC_UL400_.jpg,869,54,3.6,shirt
Slim Shirt,United Colors of Benetton,https://m.media-amazon.com/images/I/91B6BvToERL._AC_UL400_.jpg,1999,158,3.9,shirt
Medium Blue Shirts,Parx,https://m.media-amazon.com/images/I/71NG8btsEBL._AC_UL400_.jpg,1553,,,shirt
Vector-X OMT-147 Round Neck T-Shirt for Men,Vector X,https://m.media-amazon.com/images/I/61JLCiFdoBL._AC_UL400_.jpg,272,7,4.7,shirt
Men's Solid Slim Fit Full Sleeve Formal Shirt,Amazon Brand - Symbol,https://m.media-amazon.com/images/I/91-VQP-6Y+L._AC_UL400_.jpg,399,1156,3.8,shirt
Men's Cotton Blend Regular Fit Green Striped Shirts,Red Tape,https://m.media-amazon.com/images/I/71U+L3HVZeL._AC_UL400_.jpg,1134,7,4.6,shirt
Light Green Shirt,Raymond,https://m.media-amazon.com/images/I/71XN0bLuX1L._AC_UL400_.jpg,1169,20,4.2,shirt
Shirts for Men Shirts with Pocket Shirt Shirt,Generic,https://m.media-amazon.com/images/I/31vtd9kkkIL._AC_UL400_.jpg,600,19,2.7,shirt
Men's Regular Formal Shirt,Diverse,https://m.media-amazon.com/images/I/91xIDa9GDWL._AC_UL400_.jpg,799,2425,3.8,shirt
Men Shirt,Van Heusen,https://m.media-amazon.com/images/I/61vIPqC+tWL._AC_UL400_.jpg,1039,134,4.1,shirt
Men's Stylish Full Sleeve Cotton Casual Shirt,Peppyzone,https://m.media-amazon.com/images/I/51D0RRDSG9L._AC_UL400_.jpg,689,599,3.9,shirt
Men's 100% Cotton Checkered Half Sleeves Regular Fit Formal Shirt,GHPC,https://m.media-amazon.com/images/I/91KB-l6hI5L._AC_UL400_.jpg,899,1,5.0,shirt
Men's Slim Fit Shirt,Levi's,https://m.media-amazon.com/images/I/81xmaWD4XOL._AC_UL400_.jpg,1364,9,3.8,shirt
Men Shirt,Parx,https://m.media-amazon.com/images/I/91mVvAqRSRL._AC_UL400_.jpg,758,6,3.5,shirt
Men's Slim Fit Shirt,United Colors of Benetton,https://m.media-amazon.com/images/I/91B6BvToERL._AC_UL400_.jpg,1999,158,3.9,shirt
Printed Cotton Full Long Sleeves Regular Fit Formal Shirt for Men(GCR219),ACCOX,https://m.media-amazon.com/images/I/71wD9aimM0L._AC_UL400_.jpg,499,2,4.5,shirt
Shirt for Men||Men's Casual Shirt||Shirts||Shirts for Men||Printed Shirt for Men||Casual Shirt for Men||Shirt||Regular Fit Shirt||Men's Shirt (Pata-5071),TOPLOT,https://m.media-amazon.com/images/I/71KrZDnPB2L._AC_UL400_.jpg,399,20,4.5,shirt
Men's Regular Fit Button Down Shirt,U.S. POLO ASSN.,https://m.media-amazon.com/images/I/71p9sZUzGeS._AC_UL400_.jpg,1649,9,3.8,shirt
Men's Regular Fit Shirt,Peter England,https://m.media-amazon.com/images/I/51JIlfNvLGL._AC_UL400_.jpg,1067,26,3.7,shirt
Men Shirts,Arrow,https://m.media-amazon.com/images/I/81IUhWAfjZL._AC_UL400_.jpg,1309,,,shirt
Men Shirt,KETCH,https://m.media-amazon.com/images/I/71ax5vV36uL._AC_UL400_.jpg,599,,,shirt
Men's Slim Fit Shirt,Levi's,https://m.media-amazon.com/images/I/81n3FwYJFDL._AC_UL400_.jpg,1549,35,3.5,shirt
Men's Regular Fit Shirt,Amazon Brand - Symbol,https://m.media-amazon.com/images/I/91+p1dL-jHL._AC_UL400_.jpg,483,102,3.9,shirt
"Cotton Shirt for Men, Comfortable Shirt for Men, Casual Shirt for Men",Red Tape,https://m.media-amazon.com/images/I/514EZy7m42L._AC_UL400_.jpg,1189,,,shirt
Men's Regular Fit Causual Shirt(RMSV11532-B2_Blue),Raymond,https://m.media-amazon.com/images/I/61Kbvj9TnSL._AC_UL400_.jpg,1649,1,4.0,shirt
Men's Formal Full Sleeve Smart Regular Fit SHIRT-BP-2P-SMT-STFD47,blackberrys,https://m.media-amazon.com/images/I/71E3ppQ44WL._AC_UL400_.jpg,1209,10,3.5,shirt
Men Shirt,Arrow,https://m.media-amazon.com/images/I/61Jk1BBp2KL._AC_UL400_.jpg,1079,,,shirt
Men Shirt,Amazon Brand - Symbol,https://m.media-amazon.com/images/I/71c95ppBo0L._AC_UL400_.jpg,493,296,3.9,shirt
Men's Slim Fit Shirt,Levi's,https://m.media-amazon.com/images/I/81EcYIVutfL._AC_UL400_.jpg,1000,5,4.6,shirt
Shirt for Men || Rayon Casual Shirt for Men || Turn-Down Collar Shirt for Boys || Splash Ink Style Printed Shirts || Men Stylish Shirt with Preppy Short Sleeve.,DHRUVI TRENDZ,https://m.media-amazon.com/images/I/61i0FZyNtZL._AC_UL400_.jpg,349,,,shirt
Men Shirt,Levi's,https://m.media-amazon.com/images/I/51XG5EDrsbL._AC_UL400_.jpg,1319,,,shirt
Men's Regular Fit Button Down Shirt,U.S. POLO ASSN.,https://m.media-amazon.com/images/I/81gdhFRz-NL._AC_UL400_.jpg,946,1,5.0,shirt
Men's Slim Fit Shirt,Levi's,https://m.media-amazon.com/images/I/917G7eWu1WL._AC_UL400_.jpg,1176,6,3.7,shirt
Men's Skinny Shirt (NL-PX-DOFE27# Black XXL),blackberrys,https://m.media-amazon.com/images/I/71lEEnXn1FS._AC_UL400_.jpg,959,19,3.0,shirt
Men's Regular Fit Shirt,Van Heusen,https://m.media-amazon.com/images/I/71MriHaQilL._AC_UL400_.jpg,1269,,,shirt
Men's Fitted Shirt,Lee,https://m.media-amazon.com/images/I/71FKgNTSayL._AC_UL400_.jpg,834,6,4.4,shirt
Cotton Checkered Lines Casual Shirt for Men,Campus Sutra,https://m.media-amazon.com/images/I/71FMnS28KlS._AC_UL400_.jpg,495,34,3.6,shirt
Men's Slim fit Casual Shirt,Pepe Jeans,https://m.media-amazon.com/images/I/713+7ppXO0S._AC_UL400_.jpg,949,24,3.8,shirt
Men Indigo Blue Checked Slim Fit Shirt,Lee,https://m.media-amazon.com/images/I/81rmZl5wykL._AC_UL400_.jpg,1498,8,3.5,shirt
Men's Slim Fit Shirt,Levi's,https://m.media-amazon.com/images/I/91an0Wl75sL._AC_UL400_.jpg,1959,30,4.0,shirt
Men Shirts,Arrow,https://m.media-amazon.com/images/I/81n63QfRqbL._AC_UL400_.jpg,1309,,,shirt
Men Shirt,Levi's,https://m.media-amazon.com/images/I/71H3SQLkq2L._AC_UL400_.jpg,899,142,4.2,shirt
Men's Regular Fit Button Down Shirt,Red Tape,https://m.media-amazon.com/images/I/71O9Fm3KJHL._AC_UL400_.jpg,1109,13,3.1,shirt
Men's Casual Shirts for Active Wear.,Hmkm,https://m.media-amazon.com/images/I/417DL-jNnOL._AC_UL400_.jpg,499,2,3.0,shirt
Slim Fit Casual Shirt,Peter England,https://m.media-amazon.com/images/I/71kamgkmciL._AC_UL400_.jpg,849,6,4.1,shirt
Slim Fit Casual Shirt,U.S. POLO ASSN.,https://m.media-amazon.com/images/I/61A1L3LFPqL._AC_UL400_.jpg,888,10,3.8,shirt
Formal Shirt,Diverse,https://m.media-amazon.com/images/I/31AiEbBvNiL._AC_UL400_.jpg,569,359,3.7,shirt
Men Multicolor Striped Shirt,Red Tape,https://m.media-amazon.com/images/I/81ahbMMZ3fL._AC_UL400_.jpg,857,19,3.7,shirt
Cotton Linen Formal Shirt,GHPC,https://m.media-amazon.com/images/I/91Q62kyxy3L._AC_UL400_.jpg,499,178,4.0,shirt
Men Shirt,Wrangler,https://m.media-amazon.com/images/I/519XfuCp8vL._AC_UL400_.jpg,1498,2,3.0,shirt
Men's Regular Shirt,Red Tape,https://m.media-amazon.com/images/I/81udptNsjBL._AC_UL400_.jpg,989,43,3.9,shirt
Printed Cotton Slim Fit Mens Shirt,blackberrys,https://m.media-amazon.com/images/I/719WnVVtaOL._AC_UL400_.jpg,1315,,,shirt
Slim Shirt,Levi's,https://m.media-amazon.com/images/I/81EpsiiwzLL._AC_UL400_.jpg,1056,37,4.0,shirt
Regular Button Down Shirt,U.S. POLO ASSN.,https://m.media-amazon.com/images/I/718xfK247ZL._AC_UL400_.jpg,880,9,3.9,shirt
Men Button Down Shirt,U.S. POLO ASSN.,https://m.media-amazon.com/images/I/71uncNu3b3L._AC_UL400_.jpg,814,13,3.9,shirt
Men Shirt,Levi's,https://m.media-amazon.com/images/I/814g1STENeL._AC_UL400_.jpg,1050,4,3.5,shirt
Slim Shirt,Arrow,https://m.media-amazon.com/images/I/81PbJp1B01L._AC_UL400_.jpg,889,41,3.9,shirt
Western Shirt,Red Tape,https://m.media-amazon.com/images/I/71kUykkJaML._AC_UL400_.jpg,929,9,3.7,shirt
Casual Shirts,COMBRAIDED,https://m.media-amazon.com/images/I/71wXDhtCMmL._AC_UL400_.jpg,299,14,2.8,shirt
Regular Fit Shirt,Arrow,https://m.media-amazon.com/images/I/91BWNO0lweL._AC_UL400_.jpg,989,3,4.6,shirt
Mens Striped Grey Shirts (Slim),Lee,https://m.media-amazon.com/images/I/71GG8HQgJDL._AC_UL400_.jpg,879,,,shirt
Cotton Blend Striped Shirt,Red Tape,https://m.media-amazon.com/images/I/71U+L3HVZeL._AC_UL400_.jpg,1134,7,4.6,shirt
Men Shirt,Lee,https://m.media-amazon.com/images/I/71WI7IxdkxL._AC_UL400_.jpg,1498,,,shirt
Men's Letter Print Straight Fit Shirt (KHSH000251_Navy Blue/White XL),KETCH,https://m.media-amazon.com/images/I/A1QNcCKvQIL._AC_UL400_.jpg,404,,,shirt
Regular Fit Shirt,Amazon Brand - Symbol,https://m.media-amazon.com/images/I/91JoCy9V6tL._AC_UL400_.jpg,579,59,4.3,shirt
Regular Fit Shirt,Amazon Brand - Symbol,https://m.media-amazon.com/images/I/91Ar8n9ps7L._AC_UL400_.jpg,668,46,4.1,shirt
Men's Solid Slim Fit Formal Shirt,Arrow,https://m.media-amazon.com/images/I/611s6XLEhcL._AC_UL400_.jpg,2499,,,shirt
Men's Regular Shirt,Red Tape,https://m.media-amazon.com/images/I/61CIEZzYGVS._AC_UL400_.jpg,929,30,3.9,shirt
Regular Formal Shirt,Diverse,https://m.media-amazon.com/images/I/81gttoJJIbL._AC_UL400_.jpg,599,2998,3.8,shirt
Panchhi Men's Trendy Shirt,Generic,https://m.media-amazon.com/images/I/41Xsf2YQ-4L._AC_UL400_.jpg,560,,,shirt
Men Casual Shirt,Arrow,https://m.media-amazon.com/images/I/91CTE4YDWFL._AC_UL400_.jpg,1199,14,4.3,shirt
Regular Formal Shirt,Diverse,https://m.media-amazon.com/images/I/81CCVY3jDEL._AC_UL400_.jpg,569,7076,3.8,shirt
Men's Casual Shirt,U.S. POLO ASSN.,https://m.media-amazon.com/images/I/718MDOtUAbL._AC_UL400_.jpg,978,42,3.2,shirt
Slim Shirt,Levi's,https://m.media-amazon.com/images/I/81F7D04pfDL._AC_UL400_.jpg,1120,6,3.7,shirt
Men Shirt,Peter England,https://m.media-amazon.com/images/I/613jwvfPFRL._AC_UL400_.jpg,799,5,4.3,shirt
Regular Fit Casual Shirt,Kevin Swift,https://m.media-amazon.com/images/I/8116cl86vwL._AC_UL400_.jpg,449,309,3.3,shirt
Men Shirt,Levi's,https://m.media-amazon.com/images/I/71G9pPibOSL._AC_UL400_.jpg,1050,5,3.4,shirt
Men's Regular Shirt,Amazon Brand - Symbol,https://m.media-amazon.com/images/I/91+p1dL-jHL._AC_UL400_.jpg,483,102,3.9,shirt
Men's Regular Shirt,Red Tape,https://m.media-amazon.com/images/I/71rON351gdL._AC_UL400_.jpg,1200,25,4.4,shirt
Black Shirt,Raymond,https://m.media-amazon.com/images/I/715jbEuwESL._AC_UL400_.jpg,859,1,5.0,shirt
Men Shirt,Van Heusen,https://m.media-amazon.com/images/I/8110Z9u3coL._AC_UL400_.jpg,1049,124,3.8,shirt
Regular Fit Casual Shirt,Red Tape,https://m.media-amazon.com/images/I/71YEoB+R6VL._AC_UL400_.jpg,869,51,3.8,shirt
Medium Blue Shirts,Parx,https://m.media-amazon.com/images/I/71NG8btsEBL._AC_UL400_.jpg,949,,,shirt
Slim Shirt,United Colors of Benetton,https://m.media-amazon.com/images/I/91TSrMiDVRL._AC_UL320_.jpg,2999,133,3.8,shirt
Men Casual Shirt,Arrow,https://m.media-amazon.com/images/I/91y8WqeWYpL._AC_UL320_.jpg,1263,1,5.0,shirt
Men Shirt,Anlon,https://m.media-amazon.com/images/I/51PKuV+aZtL._AC_UL320_.jpg,697,22,3.6,shirt
Men's Relaxed Shirt,Levi's,https://m.media-amazon.com/images/I/81JWZpFts6L._AC_UL320_.jpg,1128,31,4.1,shirt
Men's Letter Print Straight Fit Shirt (KHSH000251_Navy Blue/White XL),KETCH,https://m.media-amazon.com/images/I/A1QNcCKvQIL._AC_UL320_.jpg,404,,,shirt
Slim Fit Cotton Shirt,Raymond,https://m.media-amazon.com/images/I/81Sq8aCd-2L._AC_UL320_.jpg,959,181,4.0,shirt
Slim Shirt,Arrow,https://m.media-amazon.com/images/I/71WznL4iBIS._AC_UL320_.jpg,999,373,4.1,shirt
Slim Shirt,Levi's,https://m.media-amazon.com/images/I/81Kp8ZFCAQL._AC_UL320_.jpg,1120,,,shirt
Men Shirt,Park Avenue,https://m.media-amazon.com/images/I/81W18Bp1lDL._AC_UL320_.jpg,849,1,3.0,shirt
Men's Half Sleeve Slim Fit Shirt Fashion Photoprint Printed,GLORYBOYZ,https://m.media-amazon.com/images/I/51TtGKUWAoL._AC_UL320_.jpg,829,,,shirt
Men's Regular Shirt,Red Tape,https://m.media-amazon.com/images/I/81fpvvvJedL._AC_UL320_.jpg,1019,22,3.9,shirt
Panchhi Men's Trendy Shirt,Generic,https://m.media-amazon.com/images/I/41Xsf2YQ-4L._AC_UL320_.jpg,560,,,shirt
Slim Fit Casual Shirt,Peter England,https://m.media-amazon.com/images/I/61uLLQfAIjL._AC_UL320_.jpg,839,15,3.0,shirt
Men Shirt,Red Tape,https://m.media-amazon.com/images/I/71Et7RW8mJL._AC_UL320_.jpg,934,4,3.4,shirt
